OrderID,CustomerID,OrderDate,TotalAmount
2165,9334,2024-12-01 18:20:34,451.69
2166,596,2024-12-02 18:20:34,372.78
2167,2013,2024-12-21 18:20:34,292.04
2168,2001,2024-12-21 18:20:34,89.53
2169,6526,2024-12-04 18:20:34,444.98
2170,8993,2024-12-23 18:20:34,358.67
2171,5145,2024-12-20 18:20:34,480.08
2172,8959,2024-12-13 18:20:34,413.4
2173,8888,2024-12-29 18:20:34,436.85
2174,9514,2024-12-12 18:20:34,71.98
2175,7624,2024-12-26 18:20:34,278.91
2176,5767,2024-12-12 18:20:34,353.71
2177,6599,2024-12-16 18:20:34,373.33
2178,7772,2024-12-25 18:20:34,94.59
2179,8169,2024-12-08 18:20:34,446.38
2180,3913,2024-12-27 18:20:34,276.52
2181,3592,2024-12-05 18:20:34,286.24
2182,7722,2024-12-17 18:20:34,458.32
2183,9755,2024-12-20 18:20:34,363.73
2184,3774,2024-12-08 18:20:34,351.46
2185,9859,2024-12-26 18:20:34,372.39
2186,3742,2024-12-27 18:20:34,324.34
2187,2808,2024-12-15 18:20:34,433.7
2188,3350,2024-12-13 18:20:34,131.35
2189,3722,2024-12-15 18:20:34,187.82
2190,6466,2024-12-22 18:20:34,245.33
2191,5149,2024-12-14 18:20:34,29.93
2192,6027,2024-12-19 18:20:34,437.98
2193,6825,2024-12-19 18:20:34,444.67
2194,1963,2024-12-27 18:20:34,244.45
2195,4170,2024-12-15 18:20:34,344.79
2196,841,2024-12-19 18:20:34,107.36
2197,9369,2024-12-25 18:20:34,295.15
2198,1312,2024-12-20 18:20:34,374.6
2199,4774,2024-12-11 18:20:34,208.56
2200,9877,2024-12-16 18:20:34,362.33
2201,2241,2024-12-02 18:20:34,484.02
2202,7697,2024-12-28 18:20:34,329.12
2203,5027,2024-12-24 18:20:34,238.89
2204,6358,2024-12-27 18:20:34,110.26
2205,9952,2024-12-14 18:20:34,445.88
2206,6816,2024-12-25 18:20:34,299.7
2207,3841,2024-12-15 18:20:34,388.0
2208,4791,2024-12-13 18:20:34,248.03
2209,2671,2024-12-24 18:20:34,239.15
2210,5824,2024-12-13 18:20:34,226.98
2211,1068,2024-12-02 18:20:34,328.74
2212,6485,2024-12-01 18:20:34,482.43
2213,3258,2024-12-06 18:20:34,381.89
2214,6451,2024-12-25 18:20:34,269.07
2215,5422,2024-12-24 18:20:34,68.11
2216,8091,2024-12-24 18:20:34,431.76
2217,5606,2024-12-25 18:20:34,323.84
2218,7963,2024-12-13 18:20:34,178.82
2219,5230,2024-12-20 18:20:34,87.2
2220,2557,2024-12-07 18:20:34,223.09
2221,8118,2024-12-16 18:20:34,123.45
2222,9464,2024-12-18 18:20:34,333.43
2223,4172,2024-12-02 18:20:34,285.89
2224,2626,2024-12-25 18:20:34,304.69
2225,2703,2024-12-15 18:20:34,261.89
2226,8618,2024-12-08 18:20:34,291.99
2227,9793,2024-12-24 18:20:34,146.84
2228,7199,2024-12-29 18:20:34,444.15
2229,9074,2024-12-02 18:20:34,299.05
2230,9760,2024-12-22 18:20:34,403.78
2231,8245,2024-12-23 18:20:34,60.89
2232,6157,2024-12-13 18:20:34,359.64
2233,9812,2024-12-20 18:20:34,276.04
2234,9180,2024-12-23 18:20:34,402.09
2235,1988,2024-12-27 18:20:34,337.74
2236,9671,2024-12-16 18:20:34,268.57
2237,642,2024-12-23 18:20:34,267.06
2238,1343,2024-12-03 18:20:34,65.98
2239,303,2024-12-02 18:20:34,327.09
2240,3348,2024-12-29 18:20:34,490.93
2241,6116,2024-12-11 18:20:34,227.73
2242,4640,2024-12-23 18:20:34,489.38
2243,8206,2024-12-24 18:20:34,347.24
2244,5063,2024-12-16 18:20:34,107.19
2245,7070,2024-12-08 18:20:34,184.89
2246,883,2024-12-28 18:20:34,280.66
2247,5095,2024-12-09 18:20:34,321.22
2248,7680,2024-12-27 18:20:34,299.78
2249,2324,2024-12-29 18:20:34,388.05
2250,2029,2024-12-20 18:20:34,296.58
2251,5064,2024-12-20 18:20:34,311.43
2252,7379,2024-12-01 18:20:34,441.65
2253,3607,2024-12-20 18:20:34,103.39
2254,4362,2024-12-15 18:20:34,330.73
2255,8559,2024-12-10 18:20:34,111.86
2256,1493,2024-12-21 18:20:34,324.07
2257,9943,2024-12-02 18:20:34,138.73
2258,6141,2024-12-04 18:20:34,275.36
2259,9733,2024-12-13 18:20:34,160.63
2260,4741,2024-12-01 18:20:34,345.73
2261,1567,2024-12-10 18:20:34,73.03
2262,1938,2024-12-18 18:20:34,441.78
2263,6376,2024-12-13 18:20:34,462.98
2264,2463,2024-12-07 18:20:34,340.5
2265,6307,2024-12-13 18:20:34,167.74
2266,9833,2024-12-14 18:20:34,210.9
2267,8644,2024-12-29 18:20:34,493.2
2268,5552,2024-12-01 18:20:34,28.51
2269,7890,2024-12-03 18:20:34,491.64
2270,7438,2024-12-17 18:20:34,272.69
2271,2124,2024-12-29 18:20:34,256.67
2272,3431,2024-12-01 18:20:34,93.21
2273,5406,2024-12-16 18:20:34,57.22
2274,1583,2024-12-09 18:20:34,343.66
2275,9541,2024-12-02 18:20:34,178.61
2276,2722,2024-12-17 18:20:34,339.13
2277,7054,2024-12-12 18:20:34,250.71
2278,1971,2024-12-30 18:20:34,68.3
2279,1417,2024-12-17 18:20:34,429.81
2280,4866,2024-12-28 18:20:34,231.03
2281,2260,2024-12-21 18:20:34,297.77
2282,3974,2024-12-11 18:20:34,301.47
2283,6397,2024-12-15 18:20:34,397.96
2284,2397,2024-12-16 18:20:34,161.43
2285,8232,2024-12-13 18:20:34,181.49
2286,3158,2024-12-06 18:20:34,43.93
2287,216,2024-12-08 18:20:34,432.33
2288,277,2024-12-01 18:20:34,188.67
2289,7496,2024-12-10 18:20:34,277.1
2290,839,2024-12-10 18:20:34,437.93
2291,6916,2024-12-19 18:20:34,257.07
2292,6533,2024-12-09 18:20:34,46.85
2293,1358,2024-12-24 18:20:34,284.54
2294,3211,2024-12-04 18:20:34,308.51
2295,9680,2024-12-09 18:20:34,495.91
2296,3628,2024-12-07 18:20:34,369.33
2297,7441,2024-12-23 18:20:34,158.24
2298,6667,2024-12-30 18:20:34,402.75
2299,8825,2024-12-30 18:20:34,431.34
2300,6470,2024-12-04 18:20:34,445.91
2301,4432,2024-12-13 18:20:34,67.57
2302,1794,2024-12-01 18:20:34,461.86
2303,8399,2024-12-19 18:20:34,394.17
2304,2026,2024-12-08 18:20:34,71.11
2305,498,2024-12-30 18:20:34,199.08
2306,3101,2024-12-03 18:20:34,98.07
2307,8503,2024-12-30 18:20:34,346.69
2308,5801,2024-12-02 18:20:34,145.61
2309,4585,2024-12-29 18:20:34,293.27
2310,7537,2024-12-07 18:20:34,370.84
2311,6894,2024-12-06 18:20:34,401.41
2312,6729,2024-12-28 18:20:34,480.32
2313,9470,2024-12-17 18:20:34,116.17
2314,8345,2024-12-11 18:20:34,295.87
2315,8064,2024-12-26 18:20:34,365.5
2316,5439,2024-12-23 18:20:34,331.89
2317,4509,2024-12-29 18:20:34,469.0
2318,1435,2024-12-02 18:20:34,86.6
2319,9549,2024-12-19 18:20:34,300.26
2320,2864,2024-12-21 18:20:34,395.0
2321,1815,2024-12-30 18:20:34,382.31
2322,9078,2024-12-29 18:20:34,157.95
2323,240,2024-12-08 18:20:34,188.75
2324,6826,2024-12-08 18:20:34,437.11
2325,6329,2024-12-05 18:20:34,323.66
2326,8289,2024-12-14 18:20:34,497.11
2327,2453,2024-12-12 18:20:34,144.37
2328,1347,2024-12-12 18:20:34,165.63
2329,1287,2024-12-07 18:20:34,362.73
2330,8128,2024-12-29 18:20:34,142.73
2331,3,2024-12-16 18:20:34,460.26
2332,6199,2024-12-18 18:20:34,35.24
2333,5012,2024-12-05 18:20:34,485.33
2334,1504,2024-12-03 18:20:34,389.91
2335,169,2024-12-24 18:20:34,478.15
2336,1107,2024-12-01 18:20:34,197.39
2337,2964,2024-12-20 18:20:34,66.27
2338,3213,2024-12-04 18:20:34,35.24
2339,1554,2024-12-26 18:20:34,180.53
2340,560,2024-12-04 18:20:34,188.71
2341,3277,2024-12-29 18:20:34,426.75
2342,8621,2024-12-06 18:20:34,488.13
2343,7179,2024-12-22 18:20:34,219.48
2344,8224,2024-12-30 18:20:34,452.12
2345,6051,2024-12-28 18:20:34,241.29
2346,1997,2024-12-14 18:20:34,332.76
2347,7431,2024-12-10 18:20:34,38.5
2348,9079,2024-12-21 18:20:34,154.15
2349,4103,2024-12-17 18:20:34,311.23
2350,9229,2024-12-10 18:20:34,315.25
2351,3117,2024-12-16 18:20:34,272.21
2352,6009,2024-12-11 18:20:34,62.13
2353,3740,2024-12-07 18:20:34,227.45
2354,6102,2024-12-10 18:20:34,51.41
2355,3830,2024-12-20 18:20:34,112.74
2356,9684,2024-12-16 18:20:34,122.22
2357,7416,2024-12-07 18:20:34,423.39
2358,9290,2024-12-27 18:20:34,275.42
2359,8883,2024-12-18 18:20:34,424.59
2360,944,2024-12-05 18:20:34,450.41
2361,6827,2024-12-12 18:20:34,63.06
2362,8640,2024-12-08 18:20:34,393.52
2363,703,2024-12-08 18:20:34,38.81
2364,9162,2024-12-05 18:20:34,227.62
2365,4538,2024-12-23 18:20:34,277.23
2366,8094,2024-12-03 18:20:34,142.33
2367,8108,2024-12-24 18:20:34,275.2
2368,6087,2024-12-21 18:20:34,422.28
2369,6403,2024-12-09 18:20:34,486.43
2370,3429,2024-12-25 18:20:34,429.94
2371,2351,2024-12-13 18:20:34,415.03
2372,1715,2024-12-29 18:20:34,351.04
2373,2705,2024-12-07 18:20:34,290.61
2374,415,2024-12-05 18:20:34,455.47
2375,867,2024-12-22 18:20:34,284.1
2376,762,2024-12-01 18:20:34,408.23
2377,3010,2024-12-25 18:20:34,80.41
2378,5750,2024-12-28 18:20:34,394.57
2379,7588,2024-12-13 18:20:34,462.77
2380,8906,2024-12-06 18:20:34,342.46
2381,9790,2024-12-05 18:20:34,79.7
2382,8602,2024-12-20 18:20:34,384.15
2383,46,2024-12-30 18:20:34,31.9
2384,7897,2024-12-09 18:20:34,176.86
2385,388,2024-12-12 18:20:34,236.41
2386,1389,2024-12-13 18:20:34,399.59
2387,7019,2024-12-24 18:20:34,261.17
2388,3219,2024-12-05 18:20:34,136.41
2389,414,2024-12-14 18:20:34,345.53
2390,7279,2024-12-24 18:20:34,399.59
2391,3463,2024-12-01 18:20:34,441.62
2392,2234,2024-12-26 18:20:34,88.05
2393,453,2024-12-26 18:20:34,60.14
2394,904,2024-12-09 18:20:34,493.9
2395,894,2024-12-18 18:20:34,41.45
2396,5902,2024-12-20 18:20:34,369.42
2397,8234,2024-12-21 18:20:34,199.63
2398,4804,2024-12-25 18:20:34,188.26
2399,5433,2024-12-09 18:20:34,66.08
2400,6275,2024-12-13 18:20:34,414.08
2401,5757,2024-12-08 18:20:34,257.54
2402,1057,2024-12-12 18:20:34,64.93
2403,1726,2024-12-04 18:20:34,378.3
2404,6884,2024-12-28 18:20:34,133.38
2405,8692,2024-12-29 18:20:34,408.92
2406,6968,2024-12-07 18:20:34,150.14
2407,9750,2024-12-13 18:20:34,247.48
2408,7983,2024-12-01 18:20:34,180.34
2409,343,2024-12-30 18:20:34,475.24
2410,8390,2024-12-21 18:20:34,282.98
2411,4133,2024-12-24 18:20:34,345.19
2412,3723,2024-12-08 18:20:34,212.46
2413,2538,2024-12-03 18:20:34,330.46
2414,4548,2024-12-17 18:20:34,279.37
2415,2515,2024-12-22 18:20:34,127.44
2416,9130,2024-12-02 18:20:34,244.58
2417,2100,2024-12-27 18:20:34,464.11
2418,2852,2024-12-30 18:20:34,387.62
2419,2718,2024-12-03 18:20:34,101.06
2420,8556,2024-12-21 18:20:34,176.93
2421,1669,2024-12-12 18:20:34,294.49
2422,5743,2024-12-13 18:20:34,45.91
2423,2784,2024-12-21 18:20:34,260.87
2424,4754,2024-12-11 18:20:34,221.51
2425,1210,2024-12-25 18:20:34,459.42
2426,4427,2024-12-12 18:20:34,388.1
2427,3252,2024-12-24 18:20:34,251.29
2428,1010,2024-12-17 18:20:34,495.32
2429,2634,2024-12-09 18:20:34,99.9
2430,2591,2024-12-06 18:20:34,386.39
2431,1783,2024-12-01 18:20:34,414.81
2432,1636,2024-12-12 18:20:34,226.85
2433,5335,2024-12-23 18:20:34,65.13
2434,3175,2024-12-18 18:20:34,83.13
2435,5183,2024-12-12 18:20:34,354.61
2436,8892,2024-12-09 18:20:34,333.73
2437,4614,2024-12-20 18:20:34,461.61
2438,1568,2024-12-07 18:20:34,39.05
2439,1373,2024-12-29 18:20:34,416.52
2440,8015,2024-12-17 18:20:34,274.05
2441,8314,2024-12-04 18:20:34,49.3
2442,8024,2024-12-06 18:20:34,108.27
2443,4039,2024-12-28 18:20:34,350.36
2444,391,2024-12-12 18:20:34,399.59
2445,8048,2024-12-13 18:20:34,216.58
2446,7490,2024-12-10 18:20:34,174.65
2447,4840,2024-12-21 18:20:34,424.31
2448,3077,2024-12-09 18:20:34,80.82
2449,8900,2024-12-08 18:20:34,205.33
2450,7009,2024-12-14 18:20:34,74.85
2451,1474,2024-12-25 18:20:34,295.11
2452,7905,2024-12-02 18:20:34,221.19
2453,8766,2024-12-28 18:20:34,417.75
2454,8051,2024-12-25 18:20:34,496.85
2455,9312,2024-12-17 18:20:34,212.38
2456,4242,2024-12-03 18:20:34,81.95
2457,7621,2024-12-24 18:20:34,355.15
2458,7044,2024-12-14 18:20:34,67.99
2459,3890,2024-12-21 18:20:34,30.6
2460,5800,2024-12-27 18:20:34,209.76
2461,972,2024-12-03 18:20:34,62.62
2462,6043,2024-12-11 18:20:34,307.93
2463,9134,2024-12-01 18:20:34,235.06
2464,1455,2024-12-16 18:20:34,413.43
2465,8622,2024-12-02 18:20:34,179.51
2466,3675,2024-12-22 18:20:34,324.47
2467,9668,2024-12-19 18:20:34,322.79
2468,603,2024-12-26 18:20:34,333.24
2469,2245,2024-12-12 18:20:34,80.72
2470,1261,2024-12-30 18:20:34,419.07
2471,6784,2024-12-11 18:20:34,452.6
2472,5686,2024-12-08 18:20:34,453.82
2473,7863,2024-12-22 18:20:34,193.64
2474,6509,2024-12-12 18:20:34,102.67
2475,3415,2024-12-21 18:20:34,158.99
2476,3715,2024-12-13 18:20:34,67.69
2477,3651,2024-12-03 18:20:34,178.1
2478,8940,2024-12-13 18:20:34,212.49
2479,6728,2024-12-08 18:20:34,308.2
2480,1393,2024-12-11 18:20:34,251.96
2481,7778,2024-12-10 18:20:34,92.19
2482,5032,2024-12-05 18:20:34,318.08
2483,4481,2024-12-24 18:20:34,427.42
2484,6315,2024-12-18 18:20:34,437.89
2485,6389,2024-12-11 18:20:34,419.93
2486,2506,2024-12-14 18:20:34,271.56
2487,3256,2024-12-03 18:20:34,434.16
2488,5051,2024-12-27 18:20:34,331.43
2489,3300,2024-12-03 18:20:34,450.69
2490,7828,2024-12-03 18:20:34,369.85
2491,1360,2024-12-16 18:20:34,290.07
2492,583,2024-12-11 18:20:34,179.59
2493,7165,2024-12-09 18:20:34,381.66
2494,2312,2024-12-06 18:20:34,117.55
2495,1417,2024-12-09 18:20:34,59.95
2496,6008,2024-12-02 18:20:34,129.76
2497,7315,2024-12-16 18:20:34,29.71
2498,3889,2024-12-26 18:20:34,303.69
2499,127,2024-12-30 18:20:34,484.41
2500,4230,2024-12-11 18:20:34,107.16
2501,5706,2024-12-20 18:20:34,246.13
2502,3033,2024-12-09 18:20:34,117.69
2503,7435,2024-12-18 18:20:34,36.66
2504,5881,2024-12-08 18:20:34,205.28
2505,1842,2024-12-24 18:20:34,67.49
2506,686,2024-12-21 18:20:34,34.62
2507,5719,2024-12-22 18:20:34,432.67
2508,5503,2024-12-07 18:20:34,71.9
2509,5735,2024-12-22 18:20:34,475.28
2510,5782,2024-12-15 18:20:34,186.86
2511,7035,2024-12-10 18:20:34,146.9
2512,7539,2024-12-27 18:20:34,230.25
2513,1230,2024-12-11 18:20:34,207.91
2514,4440,2024-12-28 18:20:34,129.15
2515,3238,2024-12-03 18:20:34,285.89
2516,4922,2024-12-22 18:20:34,115.58
2517,2045,2024-12-08 18:20:34,90.22
2518,6625,2024-12-22 18:20:34,116.16
2519,6244,2024-12-30 18:20:34,488.25
2520,7579,2024-12-14 18:20:34,85.21
2521,2956,2024-12-05 18:20:34,396.3
2522,6110,2024-12-06 18:20:34,71.76
2523,8732,2024-12-26 18:20:34,354.12
2524,2175,2024-12-10 18:20:34,237.73
2525,4742,2024-12-16 18:20:34,339.9
2526,6101,2024-12-23 18:20:34,410.15
2527,8619,2024-12-17 18:20:34,159.36
2528,1933,2024-12-27 18:20:34,160.53
2529,8015,2024-12-07 18:20:34,363.32
2530,112,2024-12-30 18:20:34,250.17
2531,8138,2024-12-27 18:20:34,417.94
2532,3650,2024-12-02 18:20:34,319.93
2533,5943,2024-12-20 18:20:34,151.64
2534,2492,2024-12-27 18:20:34,89.06
2535,5007,2024-12-29 18:20:34,410.99
2536,5989,2024-12-25 18:20:34,231.38
2537,399,2024-12-27 18:20:34,408.3
2538,7299,2024-12-04 18:20:34,420.9
2539,1126,2024-12-11 18:20:34,214.75
2540,3448,2024-12-30 18:20:34,494.05
2541,7060,2024-12-07 18:20:34,290.46
2542,3270,2024-12-11 18:20:34,29.62
2543,2700,2024-12-10 18:20:34,498.17
2544,8780,2024-12-30 18:20:34,113.13
2545,2951,2024-12-15 18:20:34,268.85
2546,9296,2024-12-21 18:20:34,363.49
2547,4654,2024-12-12 18:20:34,392.65
2548,6065,2024-12-15 18:20:34,188.41
2549,961,2024-12-21 18:20:34,156.87
2550,8973,2024-12-11 18:20:34,192.13
2551,4755,2024-12-19 18:20:34,488.89
2552,6683,2024-12-03 18:20:34,369.51
2553,3011,2024-12-13 18:20:34,241.72
2554,3147,2024-12-29 18:20:34,483.0
2555,4238,2024-12-28 18:20:34,250.04
2556,8759,2024-12-18 18:20:34,413.1
2557,3249,2024-12-12 18:20:34,89.86
2558,884,2024-12-11 18:20:34,136.15
2559,7518,2024-12-19 18:20:34,318.39
2560,1848,2024-12-08 18:20:34,349.75
2561,1797,2024-12-12 18:20:34,357.62
2562,2889,2024-12-02 18:20:34,57.17
2563,1370,2024-12-12 18:20:34,443.4
2564,2267,2024-12-20 18:20:34,264.67
2565,6073,2024-12-27 18:20:34,371.17
2566,522,2024-12-21 18:20:34,303.05
2567,5078,2024-12-25 18:20:34,139.14
2568,9556,2024-12-20 18:20:34,278.15
2569,5491,2024-12-11 18:20:34,413.75
2570,5553,2024-12-17 18:20:34,492.35
2571,3579,2024-12-28 18:20:34,330.58
2572,9406,2024-12-04 18:20:34,376.39
2573,5259,2024-12-14 18:20:34,417.22
2574,554,2024-12-27 18:20:34,289.64
2575,576,2024-12-21 18:20:34,275.21
2576,4078,2024-12-27 18:20:34,332.13
2577,7685,2024-12-19 18:20:34,419.99
2578,7295,2024-12-30 18:20:34,122.23
2579,297,2024-12-30 18:20:34,361.84
2580,4853,2024-12-04 18:20:34,441.53
2581,1534,2024-12-08 18:20:34,462.81
2582,195,2024-12-12 18:20:34,93.49
2583,1842,2024-12-11 18:20:34,322.15
2584,8500,2024-12-05 18:20:34,294.34
2585,6012,2024-12-27 18:20:34,327.85
2586,4005,2024-12-22 18:20:34,60.46
2587,5183,2024-12-10 18:20:34,235.84
2588,6582,2024-12-16 18:20:34,405.34
2589,9770,2024-12-04 18:20:34,334.29
2590,7805,2024-12-28 18:20:34,74.9
2591,1010,2024-12-20 18:20:34,470.28
2592,9385,2024-12-01 18:20:34,65.0
2593,8914,2024-12-28 18:20:34,485.02
2594,3562,2024-12-30 18:20:34,475.9
2595,2237,2024-12-30 18:20:34,324.8
2596,8884,2024-12-25 18:20:34,478.85
2597,5769,2024-12-25 18:20:34,279.12
2598,3826,2024-12-04 18:20:34,196.18
2599,7753,2024-12-02 18:20:34,303.59
2600,8413,2024-12-15 18:20:34,122.46
2601,6050,2024-12-01 18:20:34,131.53
2602,8717,2024-12-23 18:20:34,472.22
2603,7234,2024-12-18 18:20:34,50.32
2604,1205,2024-12-09 18:20:34,103.08
2605,7996,2024-12-12 18:20:34,495.26
2606,4501,2024-12-24 18:20:34,164.17
2607,6793,2024-12-25 18:20:34,150.75
2608,8671,2024-12-13 18:20:34,364.55
2609,764,2024-12-16 18:20:34,240.16
2610,4562,2024-12-26 18:20:34,485.95
2611,6905,2024-12-01 18:20:34,452.4
2612,2091,2024-12-25 18:20:34,35.28
2613,2113,2024-12-16 18:20:34,300.19
2614,4763,2024-12-23 18:20:34,448.65
2615,9709,2024-12-09 18:20:34,306.77
2616,9393,2024-12-02 18:20:34,325.61
2617,7795,2024-12-27 18:20:34,341.36
2618,6107,2024-12-12 18:20:34,222.18
2619,4350,2024-12-20 18:20:34,449.6
2620,6934,2024-12-19 18:20:34,197.93
2621,2830,2024-12-29 18:20:34,248.61
2622,2341,2024-12-20 18:20:34,299.11
2623,3615,2024-12-25 18:20:34,434.2
2624,3582,2024-12-22 18:20:34,230.53
2625,7956,2024-12-04 18:20:34,137.94
2626,5679,2024-12-20 18:20:34,121.64
2627,5488,2024-12-18 18:20:34,59.78
2628,8632,2024-12-13 18:20:34,342.69
2629,8095,2024-12-28 18:20:34,348.94
2630,2035,2024-12-11 18:20:34,285.01
2631,2480,2024-12-06 18:20:34,412.98
2632,7372,2024-12-14 18:20:34,431.93
2633,8423,2024-12-11 18:20:34,292.02
2634,5020,2024-12-24 18:20:34,55.87
2635,9002,2024-12-30 18:20:34,327.13
2636,1477,2024-12-23 18:20:34,112.29
2637,2251,2024-12-19 18:20:34,351.48
2638,5905,2024-12-27 18:20:34,420.07
2639,5494,2024-12-14 18:20:34,230.41
2640,4564,2024-12-12 18:20:34,462.88
2641,57,2024-12-13 18:20:34,178.57
2642,7022,2024-12-07 18:20:34,364.78
2643,5966,2024-12-20 18:20:34,150.57
2644,3090,2024-12-23 18:20:34,245.91
2645,6436,2024-12-17 18:20:34,127.64
2646,2403,2024-12-01 18:20:34,208.38
2647,8523,2024-12-17 18:20:34,98.52
2648,6170,2024-12-06 18:20:34,56.07
2649,3907,2024-12-06 18:20:34,184.66
2650,2910,2024-12-12 18:20:34,257.45
2651,3912,2024-12-18 18:20:34,378.19
2652,7821,2024-12-20 18:20:34,150.39
2653,2494,2024-12-26 18:20:34,474.42
2654,10,2024-12-04 18:20:34,160.03
2655,3141,2024-12-12 18:20:34,95.29
2656,6684,2024-12-15 18:20:34,70.86
2657,1201,2024-12-30 18:20:34,358.37
2658,4017,2024-12-26 18:20:34,394.4
2659,1327,2024-12-25 18:20:34,157.55
2660,7252,2024-12-28 18:20:34,286.58
2661,8254,2024-12-12 18:20:34,135.41
2662,4468,2024-12-17 18:20:34,455.83
2663,2877,2024-12-26 18:20:34,235.76
2664,7993,2024-12-14 18:20:34,135.79
2665,9870,2024-12-01 18:20:34,450.6
2666,4022,2024-12-26 18:20:34,32.57
2667,7850,2024-12-20 18:20:34,132.17
2668,4517,2024-12-03 18:20:34,279.13
2669,5949,2024-12-03 18:20:34,127.58
2670,1365,2024-12-24 18:20:34,223.39
2671,5975,2024-12-20 18:20:34,409.78
2672,1569,2024-12-01 18:20:34,52.88
2673,8758,2024-12-17 18:20:34,159.66
2674,1445,2024-12-05 18:20:34,420.97
2675,8196,2024-12-20 18:20:34,254.08
2676,495,2024-12-12 18:20:34,112.45
2677,2232,2024-12-17 18:20:34,61.21
2678,7430,2024-12-18 18:20:34,219.05
2679,5989,2024-12-29 18:20:34,382.21
2680,4559,2024-12-14 18:20:34,192.26
2681,1755,2024-12-07 18:20:34,497.5
2682,8486,2024-12-07 18:20:34,66.21
2683,7403,2024-12-14 18:20:34,450.51
2684,4350,2024-12-20 18:20:34,89.14
2685,2832,2024-12-10 18:20:34,23.64
2686,2134,2024-12-08 18:20:34,379.85
2687,1474,2024-12-04 18:20:34,175.09
2688,5392,2024-12-20 18:20:34,377.55
2689,2308,2024-12-02 18:20:34,100.22
2690,5588,2024-12-18 18:20:34,201.09
2691,1386,2024-12-04 18:20:34,403.06
2692,6514,2024-12-17 18:20:34,379.03
2693,3169,2024-12-11 18:20:34,394.72
2694,9283,2024-12-25 18:20:34,145.48
2695,4369,2024-12-14 18:20:34,417.43
2696,842,2024-12-14 18:20:34,217.37
2697,3546,2024-12-09 18:20:34,162.54
2698,1321,2024-12-25 18:20:34,90.44
2699,9337,2024-12-21 18:20:34,394.41
2700,5187,2024-12-14 18:20:34,21.96
2701,446,2024-12-22 18:20:34,136.03
2702,9931,2024-12-25 18:20:34,446.37
2703,6179,2024-12-19 18:20:34,350.95
2704,1646,2024-12-08 18:20:34,441.72
2705,6335,2024-12-02 18:20:34,351.66
2706,2435,2024-12-17 18:20:34,363.59
2707,3210,2024-12-25 18:20:34,294.83
2708,8770,2024-12-30 18:20:34,387.77
2709,8016,2024-12-07 18:20:34,354.64
2710,8877,2024-12-11 18:20:34,481.4
2711,3985,2024-12-23 18:20:34,94.01
2712,5000,2024-12-24 18:20:34,183.71
2713,1839,2024-12-26 18:20:34,50.47
2714,9549,2024-12-28 18:20:34,329.18
2715,882,2024-12-05 18:20:34,137.32
2716,8308,2024-12-28 18:20:34,201.75
2717,7650,2024-12-19 18:20:34,189.42
2718,6644,2024-12-28 18:20:34,296.03
2719,8934,2024-12-17 18:20:34,191.87
2720,7476,2024-12-24 18:20:34,398.67
2721,604,2024-12-10 18:20:34,86.22
2722,3133,2024-12-30 18:20:34,418.37
2723,5725,2024-12-11 18:20:34,375.21
2724,555,2024-12-14 18:20:34,327.86
2725,4069,2024-12-29 18:20:34,126.23
2726,1247,2024-12-25 18:20:34,493.75
2727,576,2024-12-02 18:20:34,361.74
2728,3614,2024-12-27 18:20:34,105.45
2729,1118,2024-12-19 18:20:34,111.93
2730,9102,2024-12-28 18:20:34,288.2
2731,2701,2024-12-30 18:20:34,26.4
2732,5549,2024-12-06 18:20:34,188.13
2733,5726,2024-12-16 18:20:34,41.73
2734,2130,2024-12-21 18:20:34,105.63
2735,7546,2024-12-09 18:20:34,151.58
2736,9668,2024-12-24 18:20:34,144.84
2737,3754,2024-12-30 18:20:34,374.92
2738,9714,2024-12-03 18:20:34,426.2
2739,5399,2024-12-11 18:20:34,344.93
2740,4205,2024-12-16 18:20:34,427.35
2741,6131,2024-12-16 18:20:34,454.67
2742,7787,2024-12-13 18:20:34,149.37
2743,6378,2024-12-25 18:20:34,175.29
2744,3900,2024-12-05 18:20:34,101.82
2745,4696,2024-12-14 18:20:34,494.66
2746,9436,2024-12-20 18:20:34,95.99
2747,9741,2024-12-19 18:20:34,222.23
2748,9819,2024-12-17 18:20:34,429.97
2749,1370,2024-12-03 18:20:34,403.26
2750,8477,2024-12-20 18:20:34,289.78
2751,9052,2024-12-17 18:20:34,289.8
2752,3817,2024-12-23 18:20:34,244.96
2753,1556,2024-12-08 18:20:34,405.32
2754,3851,2024-12-13 18:20:34,149.34
2755,3400,2024-12-08 18:20:34,397.0
2756,5410,2024-12-28 18:20:34,381.53
2757,1897,2024-12-12 18:20:34,481.52
2758,6615,2024-12-19 18:20:34,63.63
2759,3662,2024-12-19 18:20:34,142.89
2760,3056,2024-12-16 18:20:34,102.95
2761,1623,2024-12-28 18:20:34,369.29
2762,2548,2024-12-09 18:20:34,47.32
2763,4825,2024-12-02 18:20:34,349.29
2764,6503,2024-12-21 18:20:34,397.16
2765,1916,2024-12-19 18:20:34,454.28
2766,1362,2024-12-25 18:20:34,223.72
2767,3542,2024-12-03 18:20:34,80.97
2768,9754,2024-12-24 18:20:34,91.99
2769,7171,2024-12-27 18:20:34,203.09
2770,5593,2024-12-09 18:20:34,247.2
2771,6454,2024-12-19 18:20:34,187.87
2772,3852,2024-12-19 18:20:34,489.86
2773,2190,2024-12-07 18:20:34,52.55
